message;sha
DL-205: Remove StatusCode dependency on DLException--- Remove StatusCode from exceptions. Use integer as exception codes.-- Also re-organize the modules:--- [ ] distributedlog-protocol (for core structures) and distributedlog-core (for core library).-- [ ] proxy: distributedlog-proxy-protocol (new module for thrift generated protocol), distributedlog-proxy-client (proxy client) and distributedlog-proxy-server (proxy server)-- [ ] benchmark & tutorials.--Author: Sijie Guo <sijie@apache.org>--Reviewers: Jia Zhai <None>, Leigh Stewart <lstewart@apache.org>--Closes #131 from sijie/new_layout;8618b21a2395834ac2a6ede41635832b9d26d03f
BOOKKEEPER-1096: recursive znode delete--When ledger is deleted, along with leaf node-all the eligible branch nodes should be-deleted in ZooKeeper.--Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com>--Reviewers: Sijie Guo <sijie@apache.org>--Closes #186 from reddycharan/recursiveznodedelete;07852d35856dca232450135913090bac27b29abe
BOOKKEEPER-1088: CompactionTest tests are broken because of--Problem:--5fe86525a9c823f79b3e97fd82ea4aa1c75c79eb this commit broken the master. It is because the merge/rebase introduce duplicated lines--Solution:--This change is to remove the duplicated lines introduced at 5fe86525a9c823f79b3e97fd82ea4aa1c75c79eb--Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@apache.org>--Closes #187 from sijie/sijie/fix_merge_issue;13c5c88f63f4b7faa63c8c7e42d95f94c6a8d204
BOOKKEEPER-748: Move fence requests out of read threads--This change is moving the fence request out of current read threads and using callback to trigger scheduling read entry and also it refactors the ReadEntryProcessV3 to support long poll in the subsequent requests.--Major changes:--- change fence request to use SettableFuture-- refactor ReadEntryProcessV3: to support run fence request in callback and support long poll (in subsequent requests)-- fix stats issue: requests stats measure the latency from bookie receives the request until it sends the response.-- remove "public static final" for state fields. it is not needed for variables in Interface.--Author: Sijie Guo <sijie@apache.org>-Author: Robin Dhamankar <rdhamankar@twitter.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>--Closes #174 from sijie/longpoll/part1_server_side_change;58b92de8b5feee37f8bc9a99d8c98c2a9d9df383
BOOKKEEPER-1088: Ledger Recovery (part-3) - Add a ReadEntryListener to callback on individual request--THIS CHANGE IS BASED ON #177  (you can review 868a3c8 for the only change that belongs to BOOKKEEPER-1088).--bookkeeper recovery improvement (part-3): add a ReadEntryListener to callback on individual request.--- add read entry listener which allow doing batch read, but callback on individual entries in sequence. so in recovery op, we could issue batch reads, then on each individual callback do add entry and stop when received NoSuchEntry.--Author: Sijie Guo <sijie@apache.org>-Author: Sijie Guo <sijieg@twitter.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>, Venkateswararao Jujjuri (JV) <None>--Closes #178 from sijie/recovery_improvements_part3 and squashes the following commits:--dd24faf [Sijie Guo] Merge branch 'master' into recovery_improvements_part3-2e1ebb9 [Sijie Guo] Merge branch 'master' into recovery_improvements_part3-8b8a3c8 [Sijie Guo] bookkeeper recovery improvement (part-3): add a ReadEntryListener to callback on individual request.-db3e98b [Sijie Guo] Address conflicts-f0fb89c [Sijie Guo] bookkeeper recovery improvement (part-2): add a parallel reading request in PendingReadOp-80ffc6c [Sijie Guo] Address conflicts-3db0b84 [Sijie Guo] bookkeeper recovery improvement (part-1): refactor PendingReadOp;5fe86525a9c823f79b3e97fd82ea4aa1c75c79eb
BOOKKEEPER-1087: Ledger Recovery (part 2) - Add a parallel reading request in PendingReadOp--THIS CHANGE IS BASED ON #176 (you can review f0fb89c)--bookkeeper recovery improvement (part-2): add a parallel reading request in PendingReadOp--- add a parallel reading request in PendingReadOp-- allow PendingReadOp to configure whether to do parallel reading or not-- add flag in ClientConfiguration to allow configuring whether to do parallel reading in LedgerRecoveryOp or not.--Author: Sijie Guo <sijie@apache.org>-Author: Sijie Guo <sijieg@twitter.com>--Reviewers: Matteo Merli <mmerli@apache.org>--Closes #177 from sijie/recovery_improvements_part2;b3b958c2b6a7195b23477d181db3fea1e7d1c248
BOOKKEEPER-944: LowWaterMark Storage Threshold--BOOKKEEPER-944: LowWaterMark Storage Threshold--LowWaterMark Storage Threshold and code refactoring--    - Current implementation toggles READONLY status of the bookie as soon as a directory usage falls below the disk storage threshold.-      Added LowWaterMark parameter that limits such switches.-    	1. Bookie transition from RW to RONLY only when all the ledger dirs usage > HWM (storage threshold)-    	2. Bookie transition from RONLY to  RW only when total system disk usage (ledger/index disks) capacity is < LWM-    	3. When bookie is in RW mode all disks which are < HWM (storage threshold) are RW-    - refactored code and separated LedgerDirsMonitor from LedgerDirsManager, to remove circular dependency-      between LedgerDirsManager and LedgerDirsMonitor and also it improves testability by making them separate classes.-      It becomes easier to do functional/unit level testing and fault-injection testing at LedgerDirsMonitor class level.-    - relevant testcases--Author: Andrey Yegorov <ayegorovsalesforce.com>-Co-Author: Charan Reddy Guttapalem <cguttapalemsalesforce.com>--Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <sijie@apache.org>--Closes #108 from reddycharan/lwmhwm;efd8ec26926d2e75f51d6d576543a0dcc116b83f
BOOKKEEPER-1090: Use LOG.isDebugEnabled() to avoid unexpected allocations--Using `LOG.debug(...)` can lead to multiple unexpected memory allocation, even when the logger it's turned off.-For example, int and long parameter are boxed into Integer and Long objects and the var-arg parameters are using an `Object[]` to hold-them.-We should guard all usages of `LOG.debug()` with the `if (LOG.isDebugEnabled()` guard.--Author: Matteo Merli <mmerli@yahoo-inc.com>--Reviewers: Enrico Olivelli, Sijie Guo--Closes #179 from merlimat/if-debug;5f945f8a02f5171608810eb002443193c3eb058c
BOOKKEEPER-989: Enable Travis CI for Apache BookKeeper--Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>, Matteo Merli <mmerli@apache.org>--Closes #168 from sijie/enable_travis_ci;55d1dc45c4761f150c59a34b94d21e39e69f872c
BOOKKEEPER-1086: Ledger Recovery - Refactor PendingReadOp--this change is the first part of improving ledger recovery. it is basically a refactor change, which:--- abstract an interface for LedgerEntryRequest in PendingReadOp-- rename current implementation to SequenceReadRequest, which read the entry in the sequence of quorum.--Author: Sijie Guo <sijieg@twitter.com>-Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@apache.org>--Closes #176 from sijie/recovery_improvements;5c81acaccfb0cb1260acdfd7d0bb95ae84f85654
BOOKKEEPER-1056: Removed PacketHeader serialization/deserialization allocation--When parsing the request packet header, use static methods to avoid creating a `PacketHeader` instance.--Author: Matteo Merli <mmerli@yahoo-inc.com>--Reviewers: Enrico Olivelli <None>, Sijie Guo <None>, Venkateswararao Jujjuri (JV) <None>--Closes #175 from merlimat/packet-header-parsing;a9fe7d94f1890f697633fdca8abdeff23903025f
BOOKKEEPER-1074: Remove JMX Bean--This change is based on #160 , the change here is: gitsha [b3be81f](https://github.com/sijie/bookkeeper/commit/b3be81fadae50f2d4a2e938c2735fa35c6c31421)--Author: Sijie Guo <sijie@apache.org>-Author: Sijie Guo <sijieg@twitter.com>--Reviewers: Enrico Olivelli, Matteo Merli--Closes #161 from sijie/remove_jmx_beam;dd08ce1a644de00967dd5fe34ce15caa9789d775
BOOKKEEPER-1085: Introduce the AlertStatsLogger--Introduce the AlertStatsLogger used to increment a metric whenever an event that should never happen is detected. Allow specifying an optional scope to better classify the error conditions--RB_ID=598662--Author: Sijie Guo <sijie@apache.org>-Author: Robin Dhamankar <rdhamankar@twitter.com>--Reviewers: Enrico Olivelli, Jia Zhai--Closes #173 from sijie/add_alert_state_logger;d1f37dafbb475d4d6aab4769335550428c680269
BOOKKEEPER-1083: Improvements on OrderedSafeExecutor--    - use listeningscheduledexecutorservice for the threads-    - as a general util class, expose chooseThread to allow applications use specific thread-    - add a method to force shutdown executor--Author: Robin Dhamankar <rdhamankar@twitter.com>-Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli--Closes #171 from sijie/add_monitored_thread_pool;e33ec10aa400f32c2e0278c15ea80a0f624e5919
BOOKKEEPER-1084: Make variables finale if necessary--not all logger in bookkeeper & hedwig are static. some class like PendnigReadOp and LedgerEntry would have lots of objects, it might be bad. so this task is to make logger as a static variable if it didn't.--with benefit, cleaning up the imports when touching that file.--RB_ID=141138--Author: Sijie Guo <sijieg@twitter.com>--Reviewers: Jia Zhai, Enrico Olivelli--Closes #172 from sijie/make_finale;77a01dc7e6431092f82a7efb02789beb165b75e2
BOOKKEEPER-1078: Local BookKeeper enhancements for testability--BookKeeper: Local Bookkeeper enhancements for testability--1. Allow creating local bookies without always starting a zookeeper server - This is required as tests may want to create and use their own instance of a test zookeeper-2. Allow using non default zookeeper host and more importantly non default ZK port-3. Allowing the caller to specify the initial port for the bookies-4. Optionally shutdown bookies when the bookie thread exits--Author: Sijie Guo <sijie@apache.org>-Author: Sijie Guo <sijieg@twitter.com>-Author: Robin Dhamankar <rdhamankar@twitter.com>--Reviewers: Enrico Olivelli, Jia Zhai--Closes #164 from sijie/local_bookkeeper_enhancements;0eca5ff57f6e19fe5829d5ef8df228411467401f
BOOKKEEPER-1071: Use per connection instances of request encoder/decoder--Author: Matteo Merli <mmerli@yahoo-inc.com>--Reviewers: Enrico Olivelli, Sijie Guo--Closes #170 from merlimat/bk-1071;da70648719679fd1db001c74ad873bf134f16198
BOOKKEEPER-1073: Several stats provider related changes.--- add finagle stats provider-- provide the ability to remove gauge and scopes-- update jetty versions for twitter-sciences stats provider--Author: Sijie Guo <sijie@apache.org>--Reviewers: Jia Zhai, Enrico Olivelli--Closes #160 from sijie/add_channel_writer_timer;fc51f73cbc9cdaae9876bc08cafa3e7a80826207
BOOKKEEPER-1079: shell lastMark throws NPE--Author: Enrico Olivelli <eolivelli@apache.org>--Reviewers: Sijie Guo--Closes #167 from eolivelli/BOOKKEEPER-1079;9bade929dd87829a8903e402f6c3e3be366a854a
BOOKKEEPER-1010: Moving Guava to 20.0--This patch updates Guava to version 20.0 and shades it--Author: arvindkandhare <arvind.kandhare@emc.com>-Author: eolivelli <eolivelli@apache.org>--Reviewers: Sijie Guo, Enrico Olivelli--Closes #166 from eolivelli/guava_version;fd3331a2769a29c379ed63e21ed2dc3c0f85ba25
BOOKKEEPER-1077: Allow configuration journal/ledger paths for local bookkeeper.--Author: Sijie Guo <sijieg@twitter.com>-Author: Robin Dhamankar <rdhamankar@twitter.com>--Reviewers: Enrico Olivelli <eolivelli@apache.org>--Closes #163 from sijie/to_string_mark;6698912e4d35119a2e85a6ea3877c6771073489c
BOOKKEEPER-1075: BK LedgerMetadata: more memory-efficient parsing of configs--It is the contribution from Alex Yarmula--commit 9d9d7dd26235a9beda4421b7bed750fea1789076-Author: Alex Yarmula <aktwitter.com>-Date: Wed Sep 23 05:57:30 2015 -0700--BK LedgerMetadata: more memory-efficient parsing of configs-Looking at the most prevalent client-side memory allocations, I noticed that we allocate 4KB every time we open a ledger. This is caused by allocating a 4KB buffer (in TextFormat.toStringBuilder) to account for the maximum possible Protobufs message, which is unnecessary in our case: we know the exact size of the metadata ( << 500 B) and don't need to allocate more.-TextFormat.merge(Readable, Message.Builder) is the current method we use. This changes to use TextFormat.merge(CharSequence, Message.Builder), which avoids the extra 4K allocation conversion + an extra StringBuilder.--RB_ID=745700--Author: Alex Yarmula <ak@twitter.com>-Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli, Sijie Guo--Closes #162 from sijie/bk_ledger_metadata_efficiency;64bedc2f92d5bb17783c6ea2a2db7ea29170f264
BOOKKEEPER-1068: Expose ByteBuf in LedgerEntry to avoid data copy--To avoid copying the entries payloads when writing/reading on a ledger and having to allocate a lot of `byte[]` on the JVM heap, we need to accept Netty ByteBuf buffer.--By passing a ByteBuf, an application can use a pooled buffer, pointing to direct memory, to the `LedgerHandle.addEntry()` and have the same buffer forwarded on the connection sockets to the bookies.--The same thing on the read side, `LedgerEntry` exposes an additional `getEntryBuffer()` method that can be used to get the underlying buffer and possibly forward that to some other connection, with zero-copy behavior (excluding getting data in-out of the kernel).--Author: Matteo Merli <mmerli@yahoo-inc.com>--Reviewers: Jia Zhai, Sijie Guo, Enrico Olivelli--Closes #155 from merlimat/byte-buf-ledger-entry;7b1eec47092d0de6776c5a89575dbfc678165ee7
